year,countries,region,category,score
2006,Côte d'Ivoire,Sub-Saharan Africa,hf_score,6.37
2006,Croatia,Eastern Europe,hf_score,7.81
2006,Cyprus,Eastern Europe,hf_score,7.89
2006,Czechia,Eastern Europe,hf_score,8.52
2006,Denmark,Western Europe,hf_score,9.05
2006,Dominican Republic,Latin America & the Caribbean,hf_score,7.42
2006,Ecuador,Latin America & the Caribbean,hf_score,7.06
2006,Egypt,Middle East & North Africa,hf_score,5.38
2006,El Salvador,Latin America & the Caribbean,hf_score,7.63
2006,Estonia,Eastern Europe,hf_score,8.76
2006,Ethiopia,Sub-Saharan Africa,hf_score,5.22
2006,Fiji,Oceania,hf_score,7.19
2006,Finland,Western Europe,hf_score,8.93
2006,France,Western Europe,hf_score,8.5
2006,Gabon,Sub-Saharan Africa,hf_score,6.28
2006,Georgia,Caucasus & Central Asia,hf_score,7.8
2006,Germany,Western Europe,hf_score,8.64
2006,Ghana,Sub-Saharan Africa,hf_score,7.52
2006,Greece,Eastern Europe,hf_score,8.15
2006,Guatemala,Latin America & the Caribbean,hf_score,7.44
2006,Guinea-Bissau,Sub-Saharan Africa,hf_score,5.99
2006,Guyana,Latin America & the Caribbean,hf_score,7.18
2006,Haiti,Latin America & the Caribbean,hf_score,7.15
2006,Honduras,Latin America & the Caribbean,hf_score,7.31
2006,"Hong Kong SAR, China",East Asia,hf_score,8.97
2006,Hungary,Eastern Europe,hf_score,8.35
2006,Iceland,Western Europe,hf_score,8.95
2006,India,South Asia,hf_score,6.9
2006,Indonesia,South Asia,hf_score,7.15
2006,Iran,Middle East & North Africa,hf_score,5.06
2006,Ireland,Western Europe,hf_score,8.93
2006,Israel,Middle East & North Africa,hf_score,7.56
2006,Italy,Western Europe,hf_score,8.42
2006,Jamaica,Latin America & the Caribbean,hf_score,7.76
2006,Japan,East Asia,hf_score,8.71
2006,Jordan,Middle East & North Africa,hf_score,6.68
2006,Kazakhstan,Caucasus & Central Asia,hf_score,6.34
2006,Kenya,Sub-Saharan Africa,hf_score,6.98
2006,South Korea,East Asia,hf_score,8.38
2006,Kuwait,Middle East & North Africa,hf_score,6.42
2006,Kyrgyzstan,Caucasus & Central Asia,hf_score,6.66
2006,Latvia,Eastern Europe,hf_score,8.52
2006,Lesotho,Sub-Saharan Africa,hf_score,6.64
2006,Lithuania,Eastern Europe,hf_score,8.46
2006,Luxembourg,Western Europe,hf_score,8.75
2006,Madagascar,Sub-Saharan Africa,hf_score,6.87
2006,Malawi,Sub-Saharan Africa,hf_score,6.69
2006,Malaysia,South Asia,hf_score,6.35
2006,Mali,Sub-Saharan Africa,hf_score,6.57
2006,Malta,Western Europe,hf_score,8.49
2006,Mauritania,Sub-Saharan Africa,hf_score,5.85
2006,Mauritius,Sub-Saharan Africa,hf_score,7.97
2006,Mexico,Latin America & the Caribbean,hf_score,7.33
2006,Moldova,Eastern Europe,hf_score,6.88
2006,Mongolia,East Asia,hf_score,7.75
2006,Montenegro,Eastern Europe,hf_score,7.77
2006,Morocco,Middle East & North Africa,hf_score,5.94
2006,Mozambique,Sub-Saharan Africa,hf_score,6.34
2006,Myanmar,South Asia,hf_score,3.76
2006,Namibia,Sub-Saharan Africa,hf_score,7.43
2006,Nepal,South Asia,hf_score,6.13
2006,Netherlands,Western Europe,hf_score,8.76
2006,New Zealand,Oceania,hf_score,9.06
2006,Nicaragua,Latin America & the Caribbean,hf_score,7.43
2006,Niger,Sub-Saharan Africa,hf_score,6.29
2006,Nigeria,Sub-Saharan Africa,hf_score,6.49
2006,North Macedonia,Eastern Europe,hf_score,7.66
2006,Norway,Western Europe,hf_score,8.82
2006,Oman,Middle East & North Africa,hf_score,5.94
2006,Pakistan,South Asia,hf_score,5.7
2006,Panama,Latin America & the Caribbean,hf_score,7.89
2006,Papua New Guinea,Oceania,hf_score,7.56
2006,Paraguay,Latin America & the Caribbean,hf_score,7.36
2006,Peru,Latin America & the Caribbean,hf_score,7.67
2006,Philippines,South Asia,hf_score,7.29
2006,Poland,Eastern Europe,hf_score,8.24
2006,Portugal,Western Europe,hf_score,8.6
2006,Romania,Eastern Europe,hf_score,7.97
2006,Russia,Eastern Europe,hf_score,6.02
2006,Rwanda,Sub-Saharan Africa,hf_score,6.08
2006,Senegal,Sub-Saharan Africa,hf_score,6.79
2006,Serbia,Eastern Europe,hf_score,7.43
2006,Sierra Leone,Sub-Saharan Africa,hf_score,6.45
2006,Singapore,South Asia,hf_score,8.02
2006,Slovak Republic,Eastern Europe,hf_score,8.47
2006,Slovenia,Eastern Europe,hf_score,8.35
2006,South Africa,Sub-Saharan Africa,hf_score,7.45
2006,Spain,Western Europe,hf_score,8.59
2006,Sri Lanka,South Asia,hf_score,5.96
2006,Sweden,Western Europe,hf_score,8.86
2006,Switzerland,Western Europe,hf_score,9.19
2006,Syria,Middle East & North Africa,hf_score,4.76
2006,Taiwan,East Asia,hf_score,8.46
2006,Tanzania,Sub-Saharan Africa,hf_score,6.61
2006,Thailand,South Asia,hf_score,6.96
2006,Togo,Sub-Saharan Africa,hf_score,5.94
2006,Trinidad and Tobago,Latin America & the Caribbean,hf_score,7.62
2006,Tunisia,Middle East & North Africa,hf_score,5.27
2006,Turkey,Middle East & North Africa,hf_score,6.83
2006,Uganda,Sub-Saharan Africa,hf_score,6.35
2006,Ukraine,Eastern Europe,hf_score,7.05
2006,United Arab Emirates,Middle East & North Africa,hf_score,6.1
2006,United Kingdom,Western Europe,hf_score,8.99
2006,United States of America,North America,hf_score,8.9
2006,Uruguay,Latin America & the Caribbean,hf_score,8.4
2006,Venezuela,Latin America & the Caribbean,hf_score,5.46
2006,Vietnam,South Asia,hf_score,5.75
2006,Zambia,Sub-Saharan Africa,hf_score,7.17
2006,Zimbabwe,Sub-Saharan Africa,hf_score,4.76
2005,Albania,Eastern Europe,hf_score,7.74
2005,Algeria,Middle East & North Africa,hf_score,5.34
2005,Angola,Sub-Saharan Africa,hf_score,5.14
2005,Argentina,Latin America & the Caribbean,hf_score,7.66
2005,Armenia,Caucasus & Central Asia,hf_score,7.59
2005,Australia,Oceania,hf_score,8.93
2005,Austria,Western Europe,hf_score,8.7
2005,Azerbaijan,Caucasus & Central Asia,hf_score,6.07
2005,Bahamas,Latin America & the Caribbean,hf_score,8.33
2005,Bahrain,Middle East & North Africa,hf_score,6.4
2005,Bangladesh,South Asia,hf_score,6.07
2005,Barbados,Latin America & the Caribbean,hf_score,7.7
2005,Belgium,Western Europe,hf_score,8.65
2005,Belize,Latin America & the Caribbean,hf_score,8.01
2005,Benin,Sub-Saharan Africa,hf_score,7.04
2005,Bolivia,Latin America & the Caribbean,hf_score,7.62
2005,Bosnia and Herz.,Eastern Europe,hf_score,7.55
2005,Botswana,Sub-Saharan Africa,hf_score,7.44
2005,Brazil,Latin America & the Caribbean,hf_score,7.63
2005,Bulgaria,Eastern Europe,hf_score,7.97
2005,Burkina Faso,Sub-Saharan Africa,hf_score,6.94
2005,Burundi,Sub-Saharan Africa,hf_score,5.85
2005,Cameroon,Sub-Saharan Africa,hf_score,6.11
2005,Canada,North America,hf_score,8.89
2005,Central African Rep.,Sub-Saharan Africa,hf_score,5.57
2005,Chad,Sub-Saharan Africa,hf_score,5.6
2005,Chile,Latin America & the Caribbean,hf_score,8.57
2005,China,East Asia,hf_score,5.33
2005,Colombia,Latin America & the Caribbean,hf_score,6.47
2005,Dem. Rep. Congo,Sub-Saharan Africa,hf_score,5.31
2005,Congo,Sub-Saharan Africa,hf_score,5.66
2005,Costa Rica,Latin America & the Caribbean,hf_score,8.33
2005,Côte d'Ivoire,Sub-Saharan Africa,hf_score,6.37
2005,Croatia,Eastern Europe,hf_score,7.77
2005,Cyprus,Eastern Europe,hf_score,7.93
2005,Czechia,Eastern Europe,hf_score,8.51
2005,Denmark,Western Europe,hf_score,9.02
2005,Dominican Republic,Latin America & the Caribbean,hf_score,7.37
2005,Ecuador,Latin America & the Caribbean,hf_score,6.97
2005,Egypt,Middle East & North Africa,hf_score,5.33
2005,El Salvador,Latin America & the Caribbean,hf_score,7.61
2005,Estonia,Eastern Europe,hf_score,8.74
2005,Ethiopia,Sub-Saharan Africa,hf_score,5.29
2005,Fiji,Oceania,hf_score,7.51
2005,Finland,Western Europe,hf_score,8.96
2005,France,Western Europe,hf_score,8.56
2005,Gabon,Sub-Saharan Africa,hf_score,6.25
2005,Georgia,Caucasus & Central Asia,hf_score,7.63
2005,Germany,Western Europe,hf_score,8.65
2005,Ghana,Sub-Saharan Africa,hf_score,7.34
2005,Greece,Eastern Europe,hf_score,8.12
2005,Guatemala,Latin America & the Caribbean,hf_score,7.39
2005,Guinea-Bissau,Sub-Saharan Africa,hf_score,6.07
2005,Guyana,Latin America & the Caribbean,hf_score,7.27
2005,Haiti,Latin America & the Caribbean,hf_score,6.85
2005,Honduras,Latin America & the Caribbean,hf_score,7.26
2005,"Hong Kong SAR, China",East Asia,hf_score,8.96
2005,Hungary,Eastern Europe,hf_score,8.45
2005,Iceland,Western Europe,hf_score,8.99
2005,India,South Asia,hf_score,6.94
2005,Indonesia,South Asia,hf_score,7.07
2005,Iran,Middle East & North Africa,hf_score,5.12
2005,Ireland,Western Europe,hf_score,8.99
2005,Israel,Middle East & North Africa,hf_score,7.58
2005,Italy,Western Europe,hf_score,8.52
2005,Jamaica,Latin America & the Caribbean,hf_score,7.75
2005,Japan,East Asia,hf_score,8.74
2005,Jordan,Middle East & North Africa,hf_score,6.56
2005,Kazakhstan,Caucasus & Central Asia,hf_score,6.39
2005,Kenya,Sub-Saharan Africa,hf_score,6.99
2005,South Korea,East Asia,hf_score,8.31
2005,Kuwait,Middle East & North Africa,hf_score,6.44
2005,Kyrgyzstan,Caucasus & Central Asia,hf_score,6.67
2005,Latvia,Eastern Europe,hf_score,8.38
2005,Lesotho,Sub-Saharan Africa,hf_score,6.64
2005,Lithuania,Eastern Europe,hf_score,8.37
2005,Luxembourg,Western Europe,hf_score,8.76
2005,Madagascar,Sub-Saharan Africa,hf_score,6.77
2005,Malawi,Sub-Saharan Africa,hf_score,6.69
2005,Malaysia,South Asia,hf_score,6.34
2005,Mali,Sub-Saharan Africa,hf_score,6.54
2005,Malta,Western Europe,hf_score,8.51
2005,Mauritania,Sub-Saharan Africa,hf_score,5.69
2005,Mauritius,Sub-Saharan Africa,hf_score,8
2005,Mexico,Latin America & the Caribbean,hf_score,7.36
2005,Moldova,Eastern Europe,hf_score,6.92
2005,Mongolia,East Asia,hf_score,7.55
2005,Montenegro,Eastern Europe,hf_score,7.35
2005,Morocco,Middle East & North Africa,hf_score,5.94
2005,Mozambique,Sub-Saharan Africa,hf_score,6.25
2005,Myanmar,South Asia,hf_score,3.75
2005,Namibia,Sub-Saharan Africa,hf_score,7.45
2005,Nepal,South Asia,hf_score,5.81
2005,Netherlands,Western Europe,hf_score,8.79
2005,New Zealand,Oceania,hf_score,9.1
2005,Nicaragua,Latin America & the Caribbean,hf_score,7.48
2005,Niger,Sub-Saharan Africa,hf_score,6.22
2005,Nigeria,Sub-Saharan Africa,hf_score,6.38
2005,North Macedonia,Eastern Europe,hf_score,7.67
2005,Norway,Western Europe,hf_score,8.86
2005,Oman,Middle East & North Africa,hf_score,6.01
2005,Pakistan,South Asia,hf_score,5.78
2005,Panama,Latin America & the Caribbean,hf_score,7.83
2005,Papua New Guinea,Oceania,hf_score,7.56
2005,Paraguay,Latin America & the Caribbean,hf_score,7.32
2005,Peru,Latin America & the Caribbean,hf_score,7.7
2005,Philippines,South Asia,hf_score,7.2
2005,Poland,Eastern Europe,hf_score,8.22
2005,Portugal,Western Europe,hf_score,8.56
2005,Romania,Eastern Europe,hf_score,7.89
2005,Russia,Eastern Europe,hf_score,5.89
2005,Rwanda,Sub-Saharan Africa,hf_score,5.98
2005,Senegal,Sub-Saharan Africa,hf_score,6.83
2005,Serbia,Eastern Europe,hf_score,7.2
2005,Sierra Leone,Sub-Saharan Africa,hf_score,6.26
2005,Singapore,South Asia,hf_score,8.04
2005,Slovak Republic,Eastern Europe,hf_score,8.5
2005,Slovenia,Eastern Europe,hf_score,8.32
2005,South Africa,Sub-Saharan Africa,hf_score,7.47
2005,Spain,Western Europe,hf_score,8.59
2005,Sri Lanka,South Asia,hf_score,6.17
2005,Sweden,Western Europe,hf_score,8.88
2005,Switzerland,Western Europe,hf_score,9.17
2005,Syria,Middle East & North Africa,hf_score,4.86
2005,Taiwan,East Asia,hf_score,8.43
2005,Tanzania,Sub-Saharan Africa,hf_score,6.56
2005,Thailand,South Asia,hf_score,7.2
2005,Togo,Sub-Saharan Africa,hf_score,5.62
2005,Trinidad and Tobago,Latin America & the Caribbean,hf_score,7.54
2005,Tunisia,Middle East & North Africa,hf_score,5.27
2005,Turkey,Middle East & North Africa,hf_score,6.89
2005,Uganda,Sub-Saharan Africa,hf_score,6.18
2005,Ukraine,Eastern Europe,hf_score,6.91
2005,United Arab Emirates,Middle East & North Africa,hf_score,6.02
2005,United Kingdom,Western Europe,hf_score,8.93
2005,United States of America,North America,hf_score,8.91
2005,Uruguay,Latin America & the Caribbean,hf_score,8.42
2005,Venezuela,Latin America & the Caribbean,hf_score,5.54
2005,Vietnam,South Asia,hf_score,5.68
2005,Zambia,Sub-Saharan Africa,hf_score,7.01
2005,Zimbabwe,Sub-Saharan Africa,hf_score,4.62
2004,Albania,Eastern Europe,hf_score,7.77
2004,Algeria,Middle East & North Africa,hf_score,5.14
2004,Argentina,Latin America & the Caribbean,hf_score,7.74
2004,Armenia,Caucasus & Central Asia,hf_score,7.57
2004,Australia,Oceania,hf_score,8.92
2004,Austria,Western Europe,hf_score,8.74
2004,Azerbaijan,Caucasus & Central Asia,hf_score,6.21
2004,Bahamas,Latin America & the Caribbean,hf_score,8.29
2004,Bahrain,Middle East & North Africa,hf_score,6.45
2004,Bangladesh,South Asia,hf_score,5.96
2004,Barbados,Latin America & the Caribbean,hf_score,7.59
2004,Belgium,Western Europe,hf_score,8.67
2004,Belize,Latin America & the Caribbean,hf_score,7.84
2004,Benin,Sub-Saharan Africa,hf_score,7
2004,Bolivia,Latin America & the Caribbean,hf_score,7.68
2004,Botswana,Sub-Saharan Africa,hf_score,7.37
2004,Brazil,Latin America & the Caribbean,hf_score,7.52
2004,Bulgaria,Eastern Europe,hf_score,7.91
2004,Burundi,Sub-Saharan Africa,hf_score,5.58
2004,Cameroon,Sub-Saharan Africa,hf_score,6.09
2004,Canada,North America,hf_score,8.9
2004,Central African Rep.,Sub-Saharan Africa,hf_score,5.6
2004,Chad,Sub-Saharan Africa,hf_score,5.71
2004,Chile,Latin America & the Caribbean,hf_score,8.58
2004,China,East Asia,hf_score,5.31
2004,Colombia,Latin America & the Caribbean,hf_score,6.41
2004,Dem. Rep. Congo,Sub-Saharan Africa,hf_score,5.3
2004,Congo,Sub-Saharan Africa,hf_score,5.63
2004,Costa Rica,Latin America & the Caribbean,hf_score,8.21
2004,Côte d'Ivoire,Sub-Saharan Africa,hf_score,6.34
2004,Croatia,Eastern Europe,hf_score,7.66
2004,Cyprus,Eastern Europe,hf_score,8.13
2004,Czechia,Eastern Europe,hf_score,8.51
2004,Denmark,Western Europe,hf_score,9.08
2004,Dominican Republic,Latin America & the Caribbean,hf_score,7.04
2004,Ecuador,Latin America & the Caribbean,hf_score,6.88
2004,Egypt,Middle East & North Africa,hf_score,5.19
2004,El Salvador,Latin America & the Caribbean,hf_score,7.62
2004,Estonia,Eastern Europe,hf_score,8.8
2004,Fiji,Oceania,hf_score,7.51
2004,Finland,Western Europe,hf_score,8.98
2004,France,Western Europe,hf_score,8.58
2004,Gabon,Sub-Saharan Africa,hf_score,6.23
2004,Georgia,Caucasus & Central Asia,hf_score,7.57
2004,Germany,Western Europe,hf_score,8.68
2004,Ghana,Sub-Saharan Africa,hf_score,7.29
2004,Greece,Eastern Europe,hf_score,8.13
2004,Guatemala,Latin America & the Caribbean,hf_score,7.34
2004,Guinea-Bissau,Sub-Saharan Africa,hf_score,6.21
2004,Guyana,Latin America & the Caribbean,hf_score,7.21
2004,Haiti,Latin America & the Caribbean,hf_score,6.9
2004,Honduras,Latin America & the Caribbean,hf_score,7.15
2004,"Hong Kong SAR, China",East Asia,hf_score,8.91
2004,Hungary,Eastern Europe,hf_score,8.46
2004,Iceland,Western Europe,hf_score,9.01
2004,India,South Asia,hf_score,6.87
2004,Indonesia,South Asia,hf_score,6.93
2004,Iran,Middle East & North Africa,hf_score,5.25
2004,Ireland,Western Europe,hf_score,8.96
2004,Israel,Middle East & North Africa,hf_score,7.41
2004,Italy,Western Europe,hf_score,8.51
2004,Jamaica,Latin America & the Caribbean,hf_score,7.67
2004,Japan,East Asia,hf_score,8.73
2004,Jordan,Middle East & North Africa,hf_score,6.63
2004,Kenya,Sub-Saharan Africa,hf_score,6.83
2004,South Korea,East Asia,hf_score,8.21
2004,Kuwait,Middle East & North Africa,hf_score,6.41
2004,Latvia,Eastern Europe,hf_score,8.35
2004,Lithuania,Eastern Europe,hf_score,8.37
2004,Luxembourg,Western Europe,hf_score,8.88
2004,Madagascar,Sub-Saharan Africa,hf_score,6.84
2004,Malawi,Sub-Saharan Africa,hf_score,6.53
2004,Malaysia,South Asia,hf_score,6.18
2004,Mali,Sub-Saharan Africa,hf_score,6.45
2004,Malta,Western Europe,hf_score,8.38
2004,Mauritius,Sub-Saharan Africa,hf_score,7.96
2004,Mexico,Latin America & the Caribbean,hf_score,7.35
2004,Mongolia,East Asia,hf_score,7.57
2004,Morocco,Middle East & North Africa,hf_score,5.82
2004,Mozambique,Sub-Saharan Africa,hf_score,6.32
2004,Myanmar,South Asia,hf_score,3.7
2004,Namibia,Sub-Saharan Africa,hf_score,7.35
2004,Nepal,South Asia,hf_score,5.87
2004,Netherlands,Western Europe,hf_score,8.8
2004,New Zealand,Oceania,hf_score,9.13
2004,Nicaragua,Latin America & the Caribbean,hf_score,7.47
2004,Niger,Sub-Saharan Africa,hf_score,6.1
2004,Nigeria,Sub-Saharan Africa,hf_score,6.12
2004,North Macedonia,Eastern Europe,hf_score,7.5
2004,Norway,Western Europe,hf_score,8.83
2004,Oman,Middle East & North Africa,hf_score,6.01
2004,Pakistan,South Asia,hf_score,5.62
2004,Panama,Latin America & the Caribbean,hf_score,7.9
2004,Papua New Guinea,Oceania,hf_score,7.35
2004,Paraguay,Latin America & the Caribbean,hf_score,7.21
2004,Peru,Latin America & the Caribbean,hf_score,7.71
2004,Philippines,South Asia,hf_score,7.19
2004,Poland,Eastern Europe,hf_score,8.18
2004,Portugal,Western Europe,hf_score,8.67
2004,Romania,Eastern Europe,hf_score,7.74
2004,Russia,Eastern Europe,hf_score,5.7
2004,Rwanda,Sub-Saharan Africa,hf_score,5.86
2004,Senegal,Sub-Saharan Africa,hf_score,6.78
2004,Sierra Leone,Sub-Saharan Africa,hf_score,6.08
2004,Singapore,South Asia,hf_score,8.01
2004,Slovak Republic,Eastern Europe,hf_score,8.48
2004,Slovenia,Eastern Europe,hf_score,8.34
2004,South Africa,Sub-Saharan Africa,hf_score,7.43
2004,Spain,Western Europe,hf_score,8.54
2004,Sri Lanka,South Asia,hf_score,6.43
2004,Sweden,Western Europe,hf_score,8.89
2004,Switzerland,Western Europe,hf_score,9.26
2004,Syria,Middle East & North Africa,hf_score,4.65
2004,Taiwan,East Asia,hf_score,8.37
2004,Tanzania,Sub-Saharan Africa,hf_score,6.61
2004,Thailand,South Asia,hf_score,7.3
2004,Togo,Sub-Saharan Africa,hf_score,5.72
2004,Trinidad and Tobago,Latin America & the Caribbean,hf_score,7.74
2004,Tunisia,Middle East & North Africa,hf_score,5.22
2004,Turkey,Middle East & North Africa,hf_score,6.83
2004,Uganda,Sub-Saharan Africa,hf_score,6.07
2004,Ukraine,Eastern Europe,hf_score,6.67
2004,United Arab Emirates,Middle East & North Africa,hf_score,6.01
2004,United Kingdom,Western Europe,hf_score,9.03
2004,United States of America,North America,hf_score,8.93
2004,Uruguay,Latin America & the Caribbean,hf_score,8.29
2004,Venezuela,Latin America & the Caribbean,hf_score,5.58
2004,Vietnam,South Asia,hf_score,5.55
2004,Zambia,Sub-Saharan Africa,hf_score,7.08
2004,Zimbabwe,Sub-Saharan Africa,hf_score,4.64
2003,Albania,Eastern Europe,hf_score,7.84
2003,Algeria,Middle East & North Africa,hf_score,5
2003,Argentina,Latin America & the Caribbean,hf_score,7.68
2003,Australia,Oceania,hf_score,8.94
2003,Austria,Western Europe,hf_score,8.77
2003,Bahamas,Latin America & the Caribbean,hf_score,8.22
2003,Bahrain,Middle East & North Africa,hf_score,6.53
2003,Bangladesh,South Asia,hf_score,5.98
2003,Barbados,Latin America & the Caribbean,hf_score,7.58
2003,Belgium,Western Europe,hf_score,8.7
2003,Belize,Latin America & the Caribbean,hf_score,7.51
2003,Benin,Sub-Saharan Africa,hf_score,7.02
2003,Bolivia,Latin America & the Caribbean,hf_score,7.56
2003,Botswana,Sub-Saharan Africa,hf_score,7.31
2003,Brazil,Latin America & the Caribbean,hf_score,7.42
2003,Bulgaria,Eastern Europe,hf_score,7.87
2003,Burundi,Sub-Saharan Africa,hf_score,5.26
2003,Cameroon,Sub-Saharan Africa,hf_score,6.07
2003,Canada,North America,hf_score,8.88
2003,Central African Rep.,Sub-Saharan Africa,hf_score,5.91
2003,Chad,Sub-Saharan Africa,hf_score,5.75
2003,Chile,Latin America & the Caribbean,hf_score,8.57
2003,China,East Asia,hf_score,5.39
2003,Colombia,Latin America & the Caribbean,hf_score,6.16
2003,Dem. Rep. Congo,Sub-Saharan Africa,hf_score,5.3
2003,Congo,Sub-Saharan Africa,hf_score,5.61
2003,Costa Rica,Latin America & the Caribbean,hf_score,8.22
2003,Côte d'Ivoire,Sub-Saharan Africa,hf_score,6.3
2003,Croatia,Eastern Europe,hf_score,7.68
